"contrast","sub","ses","task","run","muvi","start_TR","end_TR","dim4","ISC_flavour","JU","D_bins","n_bins","n_muvis","n_sub","tc_mean_unfolded"
"Motion","sub_09","ses_01",2,2,"M12letterD.avi",130,140,160,"ANOVA_M_S",65,2,6,36,9,"c(-0.185456880812403, -0.928694844883015, -0.590764387642371, 1.13256504400836, 1.32853079745286, 1.01023433085017, 0.658443958801909, -1.69239482591677, -0.611035751771722, -0.121427440087007)"
"Motion","sub_09","ses_01",2,2,"M12letterD.avi",130,140,160,"ANOVA_M_S",65,3,6,36,9,"c(-1.26875774913769, -1.32773320844195, 0.202742028436414, 0.273858622766814, 0.588982429756964, 1.37219052476999, 1.57095385746087, -0.353288740008731, -0.782529356747978, -0.276418408854708)"
"Motion","sub_09","ses_01",2,2,"M12letterD.avi",130,140,160,"ANOVA_M_S",65,4,6,36,9,"c(0.270485854180717, -1.93271885260118, -0.486857347259126, -0.220463210182532, 0.386412096403763, 1.93498398087352, 0.798719461488222, 0.0034635402337272, -0.589241179007813, -0.164784344129298)"
"Motion","sub_09","ses_01",2,2,"M12letterD.avi",130,140,160,"ANOVA_M_S",65,5,6,36,9,"c(1.38905130687172, -0.738301403742375, 0.223072522841483, -0.889778306166802, -0.141819602217051, 1.90299609061458, -1.29863508076523, 0.289768065457306, -0.389935558291387, -0.346418034602228)"
"Motion","sub_09","ses_01",2,2,"M12letterD.avi",130,140,160,"ANOVA_M_S",65,6,6,36,9,"c(1.30069976147414, -0.123810651008103, -0.0287704136864308, 0.573914446254538, -0.874861881345242, 1.67931766294598, -1.3089641132932, -0.36302967180206, 0.336590055683033, -1.19108519522265)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,1,6,36,9,"c(0.735543615744674, 0.728321637193546, -0.885680646509892, -0.760126558652944, -0.697960206563386, 1.73022272983295, -0.678599249569932, -0.83608514787925, 0.129648468668948, 1.02766696178356, -0.79877484823226, -1.55785339017828, 1.72095613156044, -0.317560373206136, 0.811573567176106, -0.884589236646551, 0.533296545478443)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,2,6,36,9,"c(1.6620248590829, 0.938157681717943, -1.44412364860388, -0.0458297084958344, -0.794254196900329, 0.64976239949845, -1.25885318648551, -0.64763783058244, 0.631031913943228, 0.539298249104827, 0.573232593509246, 0.0577584609994844, -0.634079482639835, 0.403017056506219, 1.38313858206465, -1.9252528346791, -0.087390908040023)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,3,6,36,9,"c(0.940071511026545, -0.289248904119785, 0.882470042632391, 0.601531009680811, -1.50016905743703, -0.50095608843414, -0.252432906446568, 0.724421768733854, 1.69876578497181, -0.292526079450809, 0.049663526230633, -1.4053663989235, 0.697464376580054, 0.509381039462208, 0.995144083246202, -1.30220887756774, -1.55600483018488)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,4,6,36,9,"c(1.32666318242867, -1.11660013506291, 0.0878330828158604, -0.150046354507657, -1.57566851511007, -0.758691984738106, -0.0247875240605667, 1.02390597857505, 0.749999163983809, 1.31038733085511, 1.06933695293157, -1.23428342714742, 1.05524354120086, -1.41339346424086, 0.449463090858229, -0.771379855904817, -0.0279810628767324)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,5,6,36,9,"c(-0.301633336827916, -0.36802101633449, 0.306639528252946, 0.536819697078304, -0.412491251907465, -0.341975304615652, -0.874420372354885, -2.26521776560605, 0.303440032113936, 0.798269195298614, 2.38150829749389, -0.187908335947494, 1.39516549376766, -0.198882167475119, 0.337211579396521, -0.383794278608417, -0.724709993724425)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",35,6,6,36,9,"c(-0.377783156098678, 1.55659205666629, -0.349299796705163, 1.22621165104389, -0.34638773204531, -0.4892571543861, -0.451687500820873, -1.30982326631855, 0.46828725968208, 1.41994579631014, 1.30815257189077, 0.243776919154901, 0.0214755302560806, 0.399697331021466, -0.170133547620867, -1.14258139482721, -2.00718556720287)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,1,6,36,9,"c(-0.23761409759912, -2.08607925131134, 0.93694966035929, 0.029285582734198, -1.34790657857369, 0.263432023752234, 1.43947104848835, 1.07346094712954, -1.14342715968658, -0.116800211303041, 0.465747036122207, -1.39749333768681, -0.24394316583923, 0.292749916254787, 0.289949361787891, 1.2745334868863, 0.507684738484987)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,2,6,36,9,"c(-0.331850238344002, -0.753317260062076, 0.801567250073387, 0.782908962317943, -0.594737640487193, 1.52965919774734, 0.258022754008265, 1.49340795348316, -0.506304008233034, -1.77313258430161, -0.79582599106794, -1.30979350553612, 0.736923726024735, 1.03296375017215, -1.11561147548764, 0.675077149011524, -0.129958039318849)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,3,6,36,9,"c(-1.57372758827731, 1.07819801132865, 0.983642511340111, 0.668349520117157, -0.741768880199114, -1.25255003955846, 0.753305165363177, 1.30912584215413, 1.18017796735978, -1.14691327207425, -0.457298925250438, -1.1848200803809, -0.977417520587679, 1.08302146942734, 0.28460871201743, 0.0858980278103559, -0.0918309205899257)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,4,6,36,9,"c(-1.86798644915434, 0.535593788097996, 1.46596071790429, -0.926018009343072, 0.260612138784044, -0.958644222217595, -1.23360323626391, -0.371610247854634, 0.52787909026908, 0.204623243082011, 1.34569897975052, -0.837522156825336, -0.298856756306752, 0.534599987607793, 1.82013830489925, 0.0207319904550032, -0.221597162884405)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,5,6,36,9,"c(-1.55383142934661, -0.233296747595019, 0.656571874913804, -1.00131467492798, 0.397682482156047, 2.04015331466425, -0.430695940662017, -0.511227170872514, 0.334019593666195, 0.126691005000506, -0.207148415013034, -1.81219374022031, -0.155271576463092, -0.343073569587448, 0.00187310979088954, 1.58316311411609, 1.10789877038023)"
"Motion","sub_09","ses_01",2,2,"M17pillowD.avi",143,160,160,"ANOVA_M_S",65,6,6,36,9,"c(-0.672561624256131, -0.37783068478554, 0.600298731825871, 1.12811244088797, -0.302135619975958, 1.37084152874557, -0.390922217381686, -0.285732301003665, 0.407472880713765, 0.414615299543702, -1.05645826018104, -1.12226879122931, -1.61003642980185, -1.42902147569425, 1.70080049393205, 0.756066207552544, 0.868759821107916)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,1,6,36,9,"c(0.579975092342398, 0.462513903547221, 0.576643174443736, 0.515443251073262, -0.18144258467056, -0.341083732327886, 0.00818869128419378, -0.588599555347256, -0.944545078048646, -1.21602988958694, -1.4021003119987, 0.437172403935195, 2.1690623927339, 1.21143606136054, -1.28663381874039)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,2,6,36,9,"c(1.57540950141745, 0.964538686557819, 0.606100705438077, -1.82866274525981, -0.0853924041412952, -0.644411016953418, 0.0340625154107198, 0.124547200889722, -2.02379572951478, 0.898353057414562, 0.619126202767399, -0.538802621078989, 0.605241146417427, -0.626185166776855, 0.319870667411963)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,3,6,36,9,"c(0.755898331361582, 1.00289537832933, -0.572320945442791, -2.22385606702115, 1.18491297967431, 0.621171923010331, -0.751531338742347, -0.825500165539135, -0.556371961870456, 1.3899307407057, -0.47107136140461, -0.570049285748893, 0.852079152346323, -0.459310138585747, 0.623122758927609)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,4,6,36,9,"c(-0.433367388336333, 1.40377463044339, 0.34437120193342, -1.74924547426218, 1.00967688637987, -0.543011679070213, -1.05427049477994, 0.238292654512035, 2.0156666463059, 0.849085464465744, -0.510245860497576, -0.76386541639822, -0.436384346150484, -0.568528297345914, 0.198051472800542)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,5,6,36,9,"c(0.705160163078511, -0.13187632456844, -1.55204515522273, -1.42210202078542, 0.142365113660042, 0.279048635812661, -0.644424262893937, 1.61168685749692, -0.923058767099386, 0.069480602904372, 0.497266980295262, -0.666672284012691, 0.530999860200909, 1.97302130589836, -0.468850704764472)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",35,6,6,36,9,"c(-1.79212073278132, -0.488590471105166, -0.334065949747965, -0.52640191324292, 1.88469243370491, -0.15008814683563, 1.24269390513003, 1.34383579881701, -1.30488083961275, -0.74069430618733, 0.121693985677447, 0.508254432663444, 0.645134269490324, -0.530005535420944, 0.120543069450875)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,1,6,36,9,"c(0.506640438240744, -0.386780299934931, 0.393075570752003, 0.528353440613485, 0.315121100250416, 0.935029623220446, -0.00356636233986353, 1.60219034812389, -1.32122896276448, -0.470816075363327, -2.42388540179366, -0.799067103206352, -0.307477873240375, 0.810957733594053, 0.621453823847914)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,2,6,36,9,"c(0.760517016978204, 0.845880324384807, 0.0917039576335979, -0.524222494260668, 0.664060986377143, 1.05048105698472, -0.675364163935778, 2.23745166165304, -2.0491034013043, -0.336082014047122, -0.272066245700409, -0.172867958402993, -0.276137839257898, -0.570511480451304, -0.773739406650979)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,3,6,36,9,"c(1.58858231564876, 0.43312902185248, 0.395908322663095, -0.655560531419349, -0.577853996320698, 0.40888209673686, -1.70903309354812, 2.34983828123015, 0.199730132083114, -1.0375211585649, -0.104611228614165, -0.178468398087814, -0.0244621629943065, -0.487479995152654, -0.601079605512438)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,4,6,36,9,"c(0.926475799054431, 1.16529814014666, -0.495096559755686, 0.656019181681422, -0.497176895382668, 0.525529297203051, -2.63299935414981, 0.103297545424527, 0.691559370148915, -0.274014681513566, -0.094124794493556, 0.546095838510457, 0.76863543916331, 0.0878578237521589, -1.47735614978964)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,5,6,36,9,"c(-0.737882237499581, 1.07913982655845, 0.112236271534952, 0.110619596921742, -0.463811364757854, 1.06026864600184, -0.16257435769234, 0.561722399753313, -0.263984219159284, -2.84560042534409, -0.541399256796775, 0.601266707159008, 0.825474667194975, 0.988360842222724, -0.323837096097038)"
"Scrambled","sub_09","ses_01",2,2,"S21toastD.avi",4,19,160,"ANOVA_M_S",65,6,6,36,9,"c(-0.514077302177959, 1.71568687750748, 0.474988158830767, -0.990607952978404, -0.282177823506098, 0.204770531746293, 0.539574523900586, -1.20551301160512, 0.972637291057231, -1.31768664789158, -0.503285239056086, 0.861890688547729, 1.29761875482859, 0.25936066301909, -1.51317951222251)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,1,6,36,9,"c(0.9073933171642, -0.808964332839461, 0.285098332748485, -0.834257530471285, -1.2977746847116, -0.323520440788987, -0.411315604078428, 1.47229903426108, -0.596756619010939, 0.531905743946521, -1.03950369342795, -0.175572889911507, -0.366327073421982, 2.37840394115679, 0.278892499385102)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,2,6,36,9,"c(-0.955215357599789, -0.895019187514411, -0.312877249059521, -0.907241257614128, -1.0095470221374, -0.750758526213686, 1.14330678927007, -0.0159035773311129, 0.371035378265929, 0.725310527643141, -0.203984419957141, -0.0847831881103039, 0.265237138988531, 2.7700052097576, -0.139565258387718)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,3,6,36,9,"c(0.321719023211869, 1.23034522783309, 1.18115901091082, -0.13202159968276, -0.469573223754909, -1.69538501968625, -0.240228860973525, -1.53259518432083, 1.93918835920771, 0.669325520995641, -0.897456778074938, -0.132329795045569, -0.586488962913842, 0.0414982661848486, 0.302844016108687)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,4,6,36,9,"c(-0.61269155908552, 0.289673098625997, 1.39935781848617, -0.0757983671377564, -0.286086854354196, -0.0059551985489642, 0.695001336164885, -1.11475236413535, 0.723442850143459, -0.0121439710610374, -1.95512322414658, -0.92236000861144, -0.775486048797464, 0.85105579738303, 1.80186669507477)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,5,6,36,9,"c(-0.118483428691018, -1.12669581111449, -0.063920077019554, 0.972491763260969, -1.0504631197089, -1.32644259452819, -0.568153921366149, 0.0621052602795146, 0.131709452611681, 1.58764561740366, -0.223524791535196, 0.953242110707283, -0.744085471830404, -0.542689762060891, 2.05726477359165)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",35,6,6,36,9,"c(1.34372937629328, -1.06452154323896, -0.546816987375155, 0.0306310387968441, 0.105641474713771, -1.26883160983528, -1.20289875561522, 0.616348081875104, -1.61141768217863, -0.367923387759703, 0.627395928112173, 1.28407514193775, 1.22026272983676, 1.00948632140231, -0.175160126965032)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,1,6,36,9,"c(0.523607772110806, 0.475884045918474, -0.607698603689307, 0.594647638828455, -0.035484327639664, -1.25548953097549, 1.6411007182916, -1.59024303601812, -1.2889965136631, 1.41209591532684, 0.894418418363495, -1.10803048151614, -0.296772122348451, 0.328754232283945, 0.312205874726687)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,2,6,36,9,"c(0.382071741345724, -0.464942912979493, -1.20099159684923, 0.761853379469186, 1.31003104204441, 0.620571721611268, 1.16586876043714, -1.55628534760887, -0.803926407747774, 1.37619920513423, -0.926342479358663, 0.0854739792265631, 0.080400664744796, 0.578977437512382, -1.40895918698164)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,3,6,36,9,"c(1.09450553219574, -0.278039798705082, 0.810091185934994, 0.548528386461536, 0.432143718772353, -0.624736186622018, 1.53820449625189, -1.37420892827596, -0.805248075671991, 1.13805458514106, -1.90206214644531, -0.31681545442494, -0.815824931429511, 0.754379468719194, -0.198971851901959)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,4,6,36,9,"c(0.6210009423299, 0.321438704333064, -0.804932445653752, 0.406435001641511, -0.936283743155364, 0.163539281586585, 0.414202445276631, -0.847431464209082, 1.29834644253666, 2.43875537998951, -1.49614329959612, -0.208402594693551, -0.0241976524552415, -0.469617658804763, -0.876709339125962)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,5,6,36,9,"c(1.82036602235314, -1.08530244058385, 0.133510660561679, -0.666071877888851, 0.396586843937054, -0.669482022769229, 0.846680674161417, -1.65275425167651, -0.0704869247248123, 1.06699700956169, 1.18785010104689, -1.00502305102684, 0.0241709795651171, 0.665449774255508, -0.992491496772426)"
"Scrambled","sub_09","ses_01",2,2,"S15juiceD.avi",22,37,160,"ANOVA_M_S",65,6,6,36,9,"c(2.24041033056853, -0.820946440242649, 0.0382326715242518, -0.294024531091038, 0.275116767688051, -1.36733075731401, 0.304820199906424, 0.760459464588373, -1.95256044926783, 0.442775967709318, -0.197397187462077, -0.260866093263995, 0.602637125989168, 0.85505333076791, -0.626380400100481)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,1,6,36,9,"c(0.0343053198968081, 0.206957690677451, -0.0996906552025891, 0.226008049294167, -1.02568896786875, 0.0176333374378207, -1.59268117367602, 1.43956434761552, -1.22505082870551, 1.59899808743739, 0.419644793093733)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,2,6,36,9,"c(0.562653000586238, 0.995960804290922, -0.547199020268218, 0.5325797917482, -0.708560194859915, -0.0943983418429044, -1.62200697228089, 2.03450867437384, 0.0941822048929914, -0.765355721724675, -0.482364224915585)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,3,6,36,9,"c(-0.881374876461275, 0.757469191572609, 0.751205397227151, 0.392413824512055, -0.427808433021525, -1.54558585213974, -1.38670531777641, 1.81534852862295, 0.171778261144602, 0.333025230957854, 0.020234045361735)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,4,6,36,9,"c(-0.545517953316314, 0.50226680064918, 1.7296224688833, 0.349231349643153, 0.365015507933218, -1.96830929946188, -0.693301678792277, 1.10778205975578, -0.00818576585930522, -0.0521772692230467, -0.786426220211782)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,5,6,36,9,"c(-0.820422515604245, 0.515542623802538, 1.6856695298934, -0.912209646379171, 0.540449584045459, -1.17734327277901, -1.55595836294484, 0.64899182205036, -0.10198221278323, 0.302518539351183, 0.874743911347584)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",35,6,6,36,9,"c(0.544340619018826, -1.50594719045626, 1.92367041113484, 0.107751902726202, -0.348812766706424, 0.494945749533432, -0.582378429935601, 0.810094644763831, -1.03162903313219, 0.572600425512965, -0.98463633245961)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,1,6,36,9,"c(-0.597785906526066, 0.574574316601777, 0.727755500520197, 2.47545849479095, -0.522269590333235, -0.253586828811345, 0.086008954199931, -0.288195568118696, -0.304166828542426, -1.35763933120163, -0.540153212579458)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,2,6,36,9,"c(1.51171581813537, -0.918735333313607, -0.253143722957738, -1.21871508717022, -0.414174577768054, -0.908583062308688, 1.29672339776738, 0.276269119042878, 1.32662529546906, 0.181522272446454, -0.879504119342854)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,3,6,36,9,"c(1.45300133117912, -0.0815501279415179, -0.00179016451455225, 0.244913646339756, 0.68345089041199, -0.490404271783381, 1.58330495234759, -0.453506364870077, -1.39738682744831, 0.0248060523291396, -1.56483911604976)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,4,6,36,9,"c(0.993494111383036, 0.984781234468573, -0.41453095598575, 0.607344625741628, -0.0942977806685804, -0.335698683954563, -0.253413381670467, 1.81715187476303, -0.672446430169763, -1.53723351122352, -1.09515110268362)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,5,6,36,9,"c(2.04129997715146, -0.0880552312990284, 0.0131123983118192, 0.0636432500882346, -0.749906025715108, -0.170571750223285, -0.0152613664304849, 0.688632049980995, 0.507327261034255, -2.11342878255218, -0.176791780346678)"
"Scrambled","sub_09","ses_01",2,2,"S14nailD.avi",58,69,160,"ANOVA_M_S",65,6,6,36,9,"c(0.945805484114307, -0.306172941098098, -0.201220764874199, -0.596317139312456, -0.995986672799531, -1.15276502412373, 0.942910064830927, 2.26471413755214, -0.247359596203265, -0.358203119479139, -0.295404428606941)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,1,6,36,9,"c(0.531742947539939, 0.299726023120231, 0.994402351810988, 0.804006345999353, -0.452455777367773, 0.703085962655663, -0.510477468257982, 0.871553890333652, -1.52338149236825, -1.71820278346584)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,2,6,36,9,"c(0.0988389962667378, 1.00393449080399, 1.22195191505797, 0.0761791859816607, -0.113905525655138, 1.39129379683816, -1.76362358230282, -0.356743383688883, -0.983295048430015, -0.574630844871658)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,3,6,36,9,"c(-0.0772721824278864, 1.10517215700435, 1.79369130521652, -0.947295660347986, -0.792397581800583, 1.11851190455511, -0.660804127935348, 0.0741787557477553, -0.67527116986514, -0.938513400146783)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,4,6,36,9,"c(-0.242046629421408, 1.28643503449058, 1.59115693450198, -0.746856597631861, -0.647090924481051, 1.20959693752311, -0.604080691871373, -0.14285647176833, -0.363506587247301, -1.34075100409431)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,5,6,36,9,"c(1.28319610724769, -0.0559678248679621, -0.104683556717253, -0.379310559556475, 1.04120296005372, 0.0793438861074011, 0.487894610238062, -2.3464577531037, -0.427533868140928, 0.422315998739421)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",35,6,6,36,9,"c(1.31993052727148, 0.623812435681931, 0.386864899330284, -0.115491735955981, -0.792950015314187, 1.17515534700337, -0.682574366878696, -0.796560141828449, -1.77775913590228, 0.65957218659253)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,1,6,36,9,"c(-2.172746540389, 0.73908319622091, -0.0800899654784254, 0.111444015401162, -1.27377479713682, 0.257242939661894, 1.24266887696311, 0.479385642043195, 0.414066096072929, 0.282720536641037)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,2,6,36,9,"c(-1.28938487024346, 1.02672042280386, -0.697116158727274, 0.911574660897823, -1.24230050324495, 0.103186372992276, 0.802742519150135, 1.11551116195302, -1.15810224494672, 0.427168639365298)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,3,6,36,9,"c(-0.551124794513161, -0.784385274920238, 1.17746453814481, -0.709459547863149, 0.0908438527515269, -0.905202203646663, -0.291056883058875, 2.22234629550037, 0.268325270936225, -0.517751253330853)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,4,6,36,9,"c(0.632347853726019, 0.00705070240925068, 1.46508484061255, -0.33279603438447, 0.19042513433969, -1.54866397226431, -0.598080404022319, -0.474859771073572, 1.57625721065732, -0.916765560000162)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,5,6,36,9,"c(-2.03937459683832, -0.350441840817027, 0.924925663706678, -0.991282507773316, 1.17358078558311, 1.03515776111446, -0.296062477166963, 0.0774707806198515, 0.571336135487946, -0.105309703916422)"
"Scrambled","sub_09","ses_01",2,2,"S12letterD.avi",90,100,160,"ANOVA_M_S",65,6,6,36,9,"c(-0.702583265931022, -0.7631787889281, 0.66603864974032, -1.55835962770887, -0.330885538319921, 1.73657585518703, -0.443159785960801, 1.05268644446096, -0.359294691071294, 0.702160748531701)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,1,6,36,9,"c(0.799439082629559, 1.03213761133776, -1.31762441833585, 0.983508795465198, -1.26200651322456, 0.742498271571915, 0.910801239480159, -0.337794072026304, -0.387022063633446, -1.1639379332644)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,2,6,36,9,"c(0.615165365707976, 1.71598310837868, -1.22118066503089, 0.858415602263013, -0.380966755573807, 0.328652916217158, 0.697497422560503, -0.344934338685373, -1.22606641647338, -1.04256623936388)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,3,6,36,9,"c(-0.0141365719084399, 1.24484128695666, -1.15176221244231, 0.34481524805195, 1.67103007793812, 0.124705450600069, 0.242978284588799, -1.04972212116635, -1.42676979877829, 0.0140203561598064)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,4,6,36,9,"c(-0.89527186120567, 0.71997921169046, -1.28381279480907, 1.82337386307562, 0.686583359159283, -0.996543937676302, 0.0323359243984047, -0.438915985606559, -0.526364227786219, 0.878636448760043)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,5,6,36,9,"c(-0.233512020074808, -1.39829931700818, -0.502910796816495, -0.331686735594472, 0.0284491388745613, 0.509519039962907, 0.615221668095209, -1.4241905206719, 1.04208959509678, 1.6953199481364)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",35,6,6,36,9,"c(0.658060058968859, -0.182793591324881, 0.246170272734909, -1.40807146125319, -0.466217679790626, -1.1976380169237, 0.6246239270459, -0.74455229606792, 0.586138899592026, 1.88427988701861)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,1,6,36,9,"c(0.316391398407144, -0.604097859096839, -0.354199473178837, 1.4027583876504, -2.30212255650913, -0.306833394324112, 0.351761721097742, 0.662557072358003, 0.679134847522692, 0.154649856072939)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,2,6,36,9,"c(-0.79073880166518, 0.253636226524931, 0.573202329473838, 0.632174047082016, -2.02737436091186, 0.335525239089324, -0.943767639207089, 1.39850326407779, 0.703391120296816, -0.134551424760591)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,3,6,36,9,"c(1.26895314911297, -0.479770220205625, 1.01966923951836, -0.05003983235583, -0.580991262575962, -0.0905852886328443, -1.79857430199718, 1.18270259087681, -0.952217302343581, 0.48085322860288)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,4,6,36,9,"c(0.842801416838339, 0.0824763207743399, -0.0881428384376129, 0.235997210406222, 0.538727809079536, 1.28478831150746, -2.30028541188915, 0.376695046694501, -0.917735373005684, -0.055322491967956)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,5,6,36,9,"c(1.24102332964329, 0.587021440112781, 1.06277174291696, 0.43861887268901, -0.537411918925172, -0.919123043772431, -1.38347367747494, 1.1100394248173, -1.14212535674596, -0.457340813260819)"
"Scrambled","sub_09","ses_01",2,2,"S17pillowD.avi",117,127,160,"ANOVA_M_S",65,6,6,36,9,"c(1.94737496678355, 0.476400207077181, 0.114038656589796, 0.0522631405051298, 0.291797571279193, -1.06783087981363, -0.0812961688263731, -1.00509841298377, -1.47244084922308, 0.744791768612005)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,1,6,36,9,"c(0.860719233831174, 0.521240307757219, -0.0556907076570017, -1.59925182426022, 1.37416251069171, -1.18687444477374, 1.00950505942217, -0.134463810482248, 1.27185939609061, -0.850935328876055, -0.701296745018079, -0.508973646725488)"
